name,dataset,#events,XS,weighting,weighting on 1fb-1,boosted_dataset,globalTag,isData,generator
ZprimeToTprimeT_TprimeToWB_Zp2000Nar_Tp1300Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2000Nar_Tp1300Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,246954,7.248000,0.00000405,0.029350,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2000Wid_Tp1300Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2000WID_Tp1300Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,244752,0.157800,0.00000409,0.000645,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2000Nar_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2000Nar_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,247216,4.330000,0.00000405,0.017515,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2000Wid_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2000WID_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,239410,0.090670,0.00000418,0.000379,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2250Nar_Tp1300Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2250Nar_Tp1300Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,246910,4.879000,0.00000405,0.019760,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2250Wid_Tp1300Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2250WID_Tp1300Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,250000,4.880000,0.00000400,0.019520,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2250Nar_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2250Nar_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,250000,3.528000,0.00000400,0.014112,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2250Wid_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2250WID_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,248826,3.531000,0.00000402,0.014191,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2500Nar_Tp1300Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2500Nar_Tp1300Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,238023,2.982000,0.00000420,0.012528,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2500Wid_Tp1300Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2500WID_Tp1300Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,241928,0.077310,0.00000413,0.000320,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
