name,dataset,#events,XS,weighting,weighting on 1fb-1,boosted_dataset,globalTag,isData,generator
ZprimeToTprimeT_TprimeToZT_Zp2500Wid_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp2500WID_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,246440,1.449,0.00000406,0.005880,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp2750Nar_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp2750Nar_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,245136,1.455,0.00000408,0.005935,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp2750Wid_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp2750WID_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,240760,1.445,0.00000415,0.006002,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3000Nar_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3000Nar_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,237548,1.446,0.00000421,0.006087,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3000Wid_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3000WID_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,236560,1.447,0.00000423,0.006117,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3000Nar_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3000Nar_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,237616,1.447,0.00000421,0.006090,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3000Wid_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3000WID_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,240976,1.449,0.00000415,0.006013,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3000Nar_Tp2100Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3000Nar_Tp2100Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,211990,1.446,0.00000472,0.006821,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3000Wid_Tp2100Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3000WID_Tp2100Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,245542,1.448,0.00000407,0.005897,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3500Nar_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3500Nar_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,246067,1.447,0.00000406,0.005881,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3500Wid_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3500WID_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,245366,1.446,0.00000408,0.005893,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3500Nar_Tp2100Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3500Nar_Tp2100Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,248168,1.445,0.00000403,0.005823,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3500Wid_Tp2100Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3500WID_Tp2100Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,242770,1.447,0.00000412,0.005960,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3500Nar_Tp2500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3500Nar_Tp2500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,248434,1.441,0.00000403,0.005800,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp3500Wid_Tp2500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp3500WID_Tp2500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,245144,1.446,0.00000408,0.005899,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp4000Nar_Tp2100Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp4000Nar_Tp2100Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,245230,1.445,0.00000408,0.005892,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp4000Wid_Tp2100Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp4000WID_Tp2100Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,231478,1.447,0.00000432,0.006251,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp4000Nar_Tp2500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp4000Nar_Tp2500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,233928,1.445,0.00000427,0.006177,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp4000Wid_Tp2500Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp4000WID_Tp2500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,248108,1.446,0.00000403,0.005828,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp4000Nar_Tp3000Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp4000Nar_Tp3000Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,240898,1.445,0.00000415,0.005998,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToZT_Zp4000Wid_Tp3000Nar_LH,/ZprimeToTprimeT_TprimeToZT_Zp4000WID_Tp3000Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,243312,1.446,0.00000411,0.005943,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
